Date,Open,High,Low,Close,Volume,Market Cap
2020-07-02,0.002319121,0.002346385,0.00230201,0.00232628,28731274.739752103,290586435.7569965
2020-07-03,0.002325391,0.002347519,0.002298155,0.002324166,28920140.277807485,291314129.911181
2020-07-04,0.002320227,0.002331688,0.002301204,0.002317927,28141857.63341652,290195669.72083986
2020-07-05,0.002317733,0.002330495,0.002305786,0.002310142,27911170.142852075,290135982.19220155
2020-07-06,0.002307446,0.002317632,0.002284476,0.002304653,25195388.417326085,288383111.23435974
2020-07-07,0.002305152,0.002616554,0.002298148,0.002616554,32730385.10186817,298934497.61950207
2020-07-08,0.002616307,0.003219232,0.002611275,0.003048982,104283818.02403855,348317718.6699022
2020-07-09,0.003097731,0.005256781,0.003072886,0.004727354,587418197.2980138,515223019.11997074
2020-07-10,0.004740501,0.004906139,0.004133994,0.004395977,613394042.8458505,567690555.5357108
2020-07-11,0.004331459,0.004336649,0.003449211,0.003525908,298173213.1933546,480467265.8852513
2020-07-12,0.003527281,0.003942372,0.003472696,0.003785053,237584958.86385837,458701796.0089336
2020-07-13,0.003808337,0.003839707,0.003610492,0.003638354,152911659.65721858,465145747.5886311
2020-07-14,0.003640552,0.003640552,0.003042902,0.003180773,130889041.9072699,424993439.72207576
2020-07-15,0.003165637,0.00337665,0.003045431,0.003304312,154715835.77558082,399613788.5831227
2020-07-16,0.003293966,0.003293966,0.003070142,0.003095556,104179129.07217634,396067769.7962353
2020-07-17,0.003092381,0.003092381,0.002883547,0.002995187,87183526.4477146,373771605.16207576
2020-07-18,0.002986137,0.003086232,0.002929083,0.003054508,94670907.77975486,378864325.68319726
2020-07-19,0.003058284,0.003610443,0.003034988,0.003476822,219829962.74841657,432420714.8798415
2020-07-20,0.003454384,0.00374045,0.00333367,0.003385945,196956107.66759625,433830981.7978685
2020-07-21,0.003379979,0.003424647,0.003164092,0.003225374,107410856.03178598,413035814.90712285
2020-07-22,0.003229629,0.003303943,0.003186972,0.00329922,95841164.53528523,408611436.8107767
2020-07-23,0.003301039,0.003301039,0.003208746,0.003288432,71848782.47916462,406973409.3581311
2020-07-24,0.003286945,0.003327636,0.003261392,0.003302574,69808757.00247045,413358366.029443
2020-07-25,0.003304871,0.003309038,0.003170763,0.003216994,74668817.25625102,404286234.7003743
2020-07-26,0.003214981,0.003313804,0.003188217,0.00325803,72209638.76686028,405146310.4446185
2020-07-27,0.003254507,0.003276801,0.003188488,0.003234843,89340363.90955539,405648795.9097267
2020-07-28,0.003238836,0.003243283,0.003024097,0.003144438,90503712.052884,397052857.7443204
2020-07-29,0.003146326,0.003219906,0.003121286,0.003185757,96085061.49963,397553501.45927227
2020-07-30,0.003198039,0.003278864,0.00315262,0.003174101,74691256.27055678,403971444.7300339
2020-07-31,0.003171871,0.003241784,0.003121998,0.003226757,65738877.65770511,399571503.4803517
2020-08-01,0.003227481,0.003236082,0.003166281,0.003214935,67843457.6688187,402266130.3379022
2020-08-02,0.003219257,0.003820999,0.003196396,0.003712055,152523249.00884062,442325556.7935503
2020-08-03,0.003710781,0.003757533,0.00324467,0.003335393,207550021.8155335,431312828.8669913
2020-08-04,0.003346686,0.003449024,0.003313772,0.003388866,107179090.45010278,426313816.3817025
2020-08-05,0.003377975,0.003566768,0.003367279,0.003547459,96601011.61791196,432590747.209308
2020-08-06,0.003549536,0.003577835,0.003471812,0.003507692,99391783.911145,442865511.55783135
2020-08-07,0.003505758,0.003662495,0.003453739,0.003562284,89044397.36003178,445517075.274657
2020-08-08,0.00357119,0.003614112,0.003394988,0.003488142,89527960.98218161,445451311.66664696
2020-08-09,0.003496383,0.003541163,0.003433919,0.003498553,79630139.85122861,439883062.3732348
2020-08-10,0.00351143,0.003523423,0.003425438,0.003445851,72825287.97824255,436488660.331491
2020-08-11,0.00346356,0.003543138,0.003439086,0.003499031,75193542.45164616,439134066.68867344
2020-08-12,0.003494762,0.00357718,0.003345419,0.003392337,91121791.25312704,435093638.0075852
2020-08-13,0.003397365,0.003500389,0.00335337,0.003461695,92313307.55190338,432280412.5428903
2020-08-14,0.003465036,0.003511415,0.003332525,0.003475701,87107863.15423614,432363531.417164
2020-08-15,0.003481481,0.003587242,0.003443483,0.00356226,85048369.06598376,438954359.30184144
2020-08-16,0.003572191,0.003614507,0.003488085,0.003538569,89415932.66949111,447102690.8478535
2020-08-17,0.003542959,0.003556819,0.003459339,0.003551556,80517018.84942336,442517345.0502475
2020-08-18,0.003549833,0.003719946,0.003473143,0.003588783,95963840.5658346,452095675.6748257
2020-08-19,0.003599094,0.003703393,0.003482363,0.003509577,99910036.58439836,449981265.4065844
2020-08-20,0.003499188,0.00353838,0.003367356,0.003432706,78604620.65801668,433283777.8182437
2020-08-21,0.003431345,0.003506669,0.003392548,0.003465684,65691828.422900505,435326281.2346194
2020-08-22,0.003465994,0.003562304,0.003394604,0.003394848,77245573.11935824,436991418.4850285
2020-08-23,0.003400814,0.003498143,0.003356266,0.003470296,75034098.64514562,431604819.9659955
2020-08-24,0.003472006,0.003478271,0.003402729,0.00342417,60987645.95656183,433623360.6277392
2020-08-25,0.003423725,0.003478356,0.003365163,0.003388096,62710259.95213234,430440697.3505769
2020-08-26,0.00338862,0.003439828,0.003222674,0.003298092,74626998.76505184,421507480.5806416
2020-08-27,0.003292435,0.003325201,0.003237003,0.003289975,102905738.85683496,413384147.3218532
2020-08-28,0.003294337,0.003305179,0.00315617,0.003195589,101046435.40662009,408934049.8206207
2020-08-29,0.003197855,0.003267803,0.003174784,0.003263596,96120420.02399838,406682467.68822753
2020-08-30,0.003262374,0.003293856,0.0032365,0.003279901,85906022.95229882,411971360.2477352
2020-08-31,0.003276218,0.003344544,0.003269287,0.003296709,92672065.00450262,415129903.6967082
2020-09-01,0.003303894,0.003306048,0.003195941,0.00321328,97764396.24781483,410911596.5034465
2020-09-02,0.00321278,0.003274937,0.003176134,0.003241772,102646506.63851178,408243662.1184342
2020-09-03,0.003246221,0.003259535,0.003049523,0.003111178,85381941.05854808,397198521.4314762
2020-09-04,0.003108594,0.00311879,0.002756672,0.002775673,69403701.390723,377576203.46417975
2020-09-05,0.002768478,0.002979988,0.002714622,0.002915367,77770937.42417811,357090485.3370464
2020-09-06,0.002898589,0.002932242,0.002684806,0.0027347,75598417.20299241,353913575.09996134
2020-09-07,0.002744545,0.002797572,0.002673131,0.002775295,98843268.56359,346279921.78701085
2020-09-08,0.002781201,0.002820787,0.002696252,0.002797453,106141929.01164244,349163966.3130838
2020-09-09,0.00280596,0.002823862,0.002685204,0.002744779,88594369.14352901,346515368.5664158
2020-09-10,0.002743995,0.002801408,0.002692706,0.002777883,77430254.895215,347553643.033775
2020-09-11,0.002778525,0.002834459,0.002750917,0.002796197,92870290.57764123,351913133.61896616
2020-09-12,0.002792615,0.002810199,0.002745388,0.002784338,133623656.2367461,349726102.2566194
2020-09-13,0.002789396,0.002815286,0.002761924,0.002806524,132020297.57691568,351010965.7342305
2020-09-14,0.002804541,0.002810588,0.002735236,0.002778056,130311867.51600888,350823909.77259475
2020-09-15,0.002779425,0.002815179,0.002736373,0.002789915,138169395.05444944,350275315.1891329
2020-09-16,0.002789728,0.002868532,0.002782526,0.002828479,122163815.46689026,355744345.4305995
2020-09-17,0.002825676,0.002851308,0.002783197,0.002817978,120688821.90804502,356355836.27819264
2020-09-18,0.002818152,0.002851274,0.002780309,0.002806969,173345457.26934406,354327113.64573044
2020-09-19,0.002810517,0.002816551,0.002753604,0.002793977,159893000.9134809,352964335.4362407
2020-09-20,0.002788425,0.002804459,0.002774911,0.00279164,163362166.80623993,352618510.8198903
2020-09-21,0.002789984,0.002799944,0.002727744,0.002775875,148656166.23001385,350726950.1474198
2020-09-22,0.002774468,0.002797733,0.002611652,0.002620231,134647844.90251148,342109790.2588602
2020-09-23,0.002615842,0.002663702,0.002595189,0.002651308,59806686.84390439,332807441.5326507
2020-09-24,0.002651736,0.002660675,0.002542819,0.002547415,39020160.59658272,331778065.2406083
2020-09-25,0.002561552,0.002654632,0.002539694,0.002640458,42090082.27216716,330176286.43904066
2020-09-26,0.002638997,0.002710129,0.002625528,0.002699806,46999930.28886018,338339282.67464256
2020-09-27,0.00270721,0.002738839,0.002685595,0.002708971,44234899.0913262,342644651.0635167
2020-09-28,0.002704977,0.002733293,0.002673081,0.002706275,33814302.27846476,341921377.53136563
2020-09-29,0.002702685,0.002739205,0.002647522,0.002654538,35856912.366093665,341675588.2626958
2020-09-30,0.002653535,0.002708746,0.002640869,0.002673385,44682243.79300932,338685710.6070078
2020-10-01,0.002673721,0.002682522,0.002615094,0.002635291,36096006.56640526,334983976.5288035
2020-10-02,0.002638405,0.002683166,0.002579976,0.002613141,35002345.305946685,335025793.47814345
2020-10-03,0.0026136,0.0026136,0.002538845,0.002582189,46211615.08425814,326087076.97973174
2020-10-04,0.002581133,0.002632806,0.002575882,0.00259629,44970385.15548467,329732134.4384139
2020-10-05,0.002600446,0.002672041,0.002596228,0.00263973,32910634.96861489,332410575.5061348
2020-10-06,0.002640914,0.002652496,0.002606983,0.002623273,34973646.86634799,332805949.6167
2020-10-07,0.002622499,0.002627803,0.002583429,0.002604446,30961232.735851347,330320514.19219226
2020-10-08,0.002605143,0.00261639,0.002575389,0.002599741,48282227.64423368,328969259.54081064
2020-10-09,0.002601262,0.002626684,0.002561103,0.002600586,48178125.34444469,328929347.2647117
2020-10-10,0.002607011,0.002860602,0.002601599,0.002834287,53835001.96177223,349393224.4598975
2020-10-11,0.002834404,0.002881945,0.002660283,0.002660555,44135931.46279287,343977588.9859955
2020-10-12,0.002663313,0.002702234,0.002656614,0.002672102,30121051.994338505,339048902.68502307
2020-10-13,0.002674501,0.00270524,0.002638849,0.002680055,30721417.275060613,338586916.54131025
2020-10-14,0.002673457,0.002675461,0.002634106,0.002645234,38192901.21742373,336487798.4764086
2020-10-15,0.002644907,0.002657741,0.002630372,0.002640879,30326506.94358529,334695643.2154639
2020-10-16,0.002642119,0.002645984,0.002576075,0.002596653,30253680.41222732,330522417.23396164
2020-10-17,0.00259461,0.002612776,0.0025567,0.002604156,33041007.649123013,326850052.55103105
2020-10-18,0.002602839,0.002605091,0.002574577,0.002586226,34490157.18054137,327618254.92621374
2020-10-19,0.002583728,0.002599742,0.002583515,0.002592768,25946400.94355033,328447556.1890825
2020-10-20,0.002593598,0.002616434,0.002578218,0.002599927,34770792.40584733,328937320.8813017
2020-10-21,0.002597888,0.002620151,0.002587558,0.002596364,40902558.27152198,329366530.155199
2020-10-22,0.002602574,0.002662263,0.002593281,0.002626857,33391602.29065369,332747713.3360032
2020-10-23,0.002626464,0.002683014,0.002626464,0.002658912,35471985.495443575,337755985.3584162
2020-10-24,0.002657328,0.002689647,0.00264289,0.002655825,29112715.916531004,337725696.8660191
2020-10-25,0.002652579,0.002656457,0.00262581,0.002646146,27185697.256621804,335127711.13826835
2020-10-26,0.002646431,0.002676481,0.002631648,0.002663288,28770187.04177163,336926750.35800546
2020-10-27,0.002662048,0.002872416,0.002643268,0.002670532,64794582.80012334,348901522.13002366
2020-10-28,0.002675876,0.002706203,0.002637441,0.002680576,58531752.83091374,340397266.606874
2020-10-29,0.002678745,0.002700123,0.002587288,0.002607258,40066343.48188892,335513513.74638283
2020-10-30,0.002607599,0.002625555,0.002540415,0.002603432,39195833.02341393,329977690.4353535
2020-10-31,0.002603894,0.002609086,0.002540588,0.002597801,37056910.4921758,328369756.9948541
2020-11-01,0.002599904,0.002613888,0.002559604,0.002565117,31140410.249387875,327451208.1889388
2020-11-02,0.002572652,0.002589008,0.00256042,0.002569098,29545820.28054193,326993252.7011622
2020-11-03,0.002570019,0.002593448,0.002502573,0.002528582,30805928.194317788,323934003.1849339
2020-11-04,0.002525562,0.002539055,0.002458454,0.002526521,36863428.87264535,318543255.7240825
2020-11-05,0.002534631,0.002568339,0.002481751,0.002548737,39390206.402073294,320908353.5388294
2020-11-06,0.002543063,0.002674352,0.002508044,0.002650951,39699251.3894107,329308007.94413483
2020-11-07,0.002616746,0.002822469,0.00260502,0.00277224,58344207.7318886,347031735.82274204
2020-11-08,0.002775094,0.002842722,0.002603775,0.002685061,63183647.74903384,350399770.3165091
2020-11-09,0.002682445,0.002756689,0.002665823,0.002728715,47959775.936570175,345088562.9736304
2020-11-10,0.002728808,0.002806032,0.002643543,0.002648969,36218789.2086781,345669774.6031263
2020-11-11,0.00266659,0.002862535,0.002630917,0.002773304,45000139.95970771,348852739.6863814
2020-11-12,0.002774291,0.002848927,0.002740081,0.00276919,55017488.98805087,356325428.8304117
2020-11-13,0.002768079,0.002799858,0.002714552,0.002782643,37847406.55364165,352336569.4389277
2020-11-14,0.0027805,0.002904677,0.002755761,0.002850391,33820981.49577927,358111595.70986825
2020-11-15,0.002852306,0.002885605,0.002741126,0.002790877,42732610.9073387,356806116.2398149
2020-11-16,0.002749997,0.002823818,0.002723911,0.002785139,35236524.04305908,353828558.6293063
2020-11-17,0.002746433,0.003006155,0.002735597,0.002886913,49270815.1023272,361251542.1064252
2020-11-18,0.002896648,0.002984936,0.002893318,0.00295741,66865345.5822955,372399848.569065
2020-11-19,0.002945963,0.003013262,0.002847684,0.002915752,68955601.34866314,371557695.3054731
2020-11-20,0.002923716,0.002964308,0.002852157,0.002918936,53674383.12672896,371536639.6926989
2020-11-21,0.002916906,0.003020605,0.002904172,0.003005357,53364873.55510581,377224383.0631597
2020-11-22,0.003006804,0.003582798,0.002987242,0.003518579,134357583.36405766,422238552.2836463
2020-11-23,0.00352239,0.003666304,0.003183606,0.003361546,179541694.87756166,426663655.0931824
2020-11-24,0.003353517,0.003602913,0.0032409,0.003602913,120891638.82646744,429956214.9765334
2020-11-25,0.003683602,0.004238178,0.003594575,0.004156358,253869547.74700308,494933630.5848577
2020-11-26,0.004256817,0.004261737,0.003629514,0.00374157,229694220.6573482,509860662.6547313
2020-11-27,0.003728483,0.003798873,0.002971073,0.003241755,191796321.4032293,418753733.7393984
2020-11-28,0.003258867,0.00335176,0.003102518,0.003276282,137537332.44027463,411815025.2621079
2020-11-29,0.003287155,0.003485826,0.003238007,0.003421712,75166477.54974522,426961553.6442721
2020-11-30,0.003379014,0.003541386,0.003338788,0.003450831,69371231.37051302,436883659.0176711
2020-12-01,0.003413237,0.003601826,0.003413237,0.003574128,68537534.11379866,447876369.13347167
2020-12-02,0.00357123,0.003592568,0.003277786,0.003352055,88019130.32075332,439801907.6756437
2020-12-03,0.003315417,0.003440446,0.003270643,0.003373358,78903817.1181487,429941027.1621435
2020-12-04,0.00336944,0.003510765,0.003348065,0.003420386,51749195.40073224,434867767.4332139
2020-12-05,0.003432962,0.003451082,0.003286649,0.003304521,48786395.53576341,430799698.1992675
2020-12-06,0.003295841,0.00341787,0.003270407,0.003401722,45720777.11482595,429215141.1112398
2020-12-07,0.003406812,0.003444253,0.003362815,0.00339331,42905110.10613383,433384830.3214148
2020-12-08,0.003393188,0.003413162,0.003310441,0.00332992,36886823.61659551,429756783.2125656
2020-12-09,0.003336431,0.00337538,0.003158759,0.003192412,46134322.69476065,418586257.3267841
2020-12-10,0.003189707,0.003192389,0.00300885,0.003157473,49834323.08821648,398912493.3852145
2020-12-11,0.003163588,0.003179039,0.003063674,0.00311252,38664371.54987168,398683618.162317
2020-12-12,0.00311611,0.00311611,0.003018763,0.003086139,38090638.44344197,392241954.5108283
2020-12-13,0.003069462,0.003193112,0.003069462,0.003165206,38747802.09315651,403964469.877183
2020-12-14,0.003155717,0.003283628,0.00314314,0.003264634,34839106.96739247,410144929.0087868
2020-12-15,0.003271617,0.00329166,0.003201405,0.003234998,38901539.13445656,413688442.6995031
2020-12-16,0.003234423,0.003261712,0.00317349,0.003198081,36526689.5138548,410430883.620796
2020-12-17,0.003213414,0.003442071,0.003177117,0.003419627,39347051.33961346,417730090.6101224
2020-12-18,0.003431748,0.004059713,0.0034205,0.003728846,106715065.02927822,461839741.94292575
2020-12-19,0.003732035,0.003943092,0.003632159,0.003843,171325260.15472645,482884695.44975257
2020-12-20,0.00386303,0.004030725,0.003811221,0.003920569,100684428.59575652,501182874.22097
2020-12-21,0.003928111,0.004690086,0.00382291,0.004655502,270300210.7862082,541085062.0968785
2020-12-22,0.004628306,0.005384054,0.004367048,0.004792247,700467932.0158172,617478858.4428835
2020-12-23,0.004760162,0.004833306,0.004376183,0.0045027,415571229.2585178,585967957.1646981
2020-12-24,0.004520357,0.004740948,0.003660961,0.003812219,208973795.7431401,547076904.1641979
2020-12-25,0.003790509,0.004579188,0.003694612,0.004579188,162060866.8734596,521172482.0617598
2020-12-26,0.004573518,0.004620285,0.004421178,0.004601143,151860699.02754357,575577970.0810676
2020-12-27,0.004578983,0.004646159,0.004437608,0.004509877,146494556.5571733,577121259.3750678
2020-12-28,0.004495432,0.004821592,0.004438388,0.004556056,147138272.03434932,587159080.1836332
2020-12-29,0.004550149,0.00471238,0.004522548,0.004609143,123585674.15883036,591731614.9860575
2020-12-30,0.004602595,0.004622399,0.00427505,0.004488913,104275046.73456196,569408192.7102244
2020-12-31,0.004498113,0.004712136,0.004456807,0.004649536,93103704.61213866,584182123.6725549
2021-01-01,0.004645782,0.004746141,0.004552289,0.004708056,102501840.50624,593897555.6414268
2021-01-02,0.004697929,0.005631808,0.004640199,0.005631808,115009021.86414848,635867622.4387963
2021-01-03,0.005681428,0.013721895,0.005580323,0.010517555,1575846637.5454152,1028364779.9414288
2021-01-04,0.010491937,0.013743447,0.009420361,0.009896672,3979640879.100416,1445621218.4972105
2021-01-05,0.009843244,0.011486031,0.007949334,0.009749878,2114465019.4587712,1237364969.1504917
2021-01-06,0.009794312,0.010210154,0.008943856,0.009821936,1023767090.375528,1217022136.7660422
2021-01-07,0.009979824,0.010834842,0.009691415,0.010418621,760258198.1742973,1304483516.705485
2021-01-08,0.010497984,0.010497984,0.009170273,0.009784864,587082809.8369257,1286824766.724003
2021-01-09,0.009742729,0.010218036,0.009013973,0.009864311,453310223.594278,1214789597.9060912
2021-01-10,0.009773135,0.010732591,0.009706927,0.010208526,477480600.92768943,1300427154.2420435
2021-01-11,0.010203605,0.010882902,0.009175257,0.009868555,459046910.9637595,1302640267.613587
2021-01-12,0.009848744,0.009848744,0.006801868,0.008895593,490097855.30525696,1090621911.1675184
2021-01-13,0.008841615,0.009145236,0.007892192,0.0080416,487982275.2065325,1077126373.0980086
2021-01-14,0.008074173,0.008629038,0.007791293,0.008629038,288022443.42383695,1042514319.6423764
2021-01-15,0.008693735,0.009922584,0.008351702,0.009495837,294498975.8189165,1140449961.1250842
2021-01-16,0.009400879,0.009790517,0.008418463,0.00937501,476319280.3048796,1195006135.3631177
2021-01-17,0.009368466,0.00951942,0.009120539,0.009294349,348043888.46069324,1191460063.013518
2021-01-18,0.009230886,0.009370456,0.008828058,0.009104073,279391772.2575004,1169060776.8412294
2021-01-19,0.009074682,0.009322187,0.008945699,0.009200114,259065440.9045346,1168352053.5678475
2021-01-20,0.009200418,0.009661193,0.009032587,0.009146938,246692827.24368075,1183829881.910997
2021-01-21,0.009066553,0.009155252,0.008548374,0.009077182,258036039.194176,1146388097.493336
2021-01-22,0.009014886,0.009120332,0.008056425,0.008190106,217241869.2737857,1103907061.155031
2021-01-23,0.008185952,0.008756726,0.007613061,0.008550828,246074178.2675709,1076433124.6772528
2021-01-24,0.008495265,0.008809728,0.008357483,0.008603989,186262047.36939284,1102099760.3171043
2021-01-25,0.008534128,0.008947382,0.008501563,0.008704088,171338698.06911924,1111487921.8622072
2021-01-26,0.008738701,0.008882557,0.00827725,0.008355098,187373492.98933437,1107917335.7449987
2021-01-27,0.008379642,0.008448001,0.008024856,0.00824604,187911075.8403026,1058897677.4833266
2021-01-28,0.008269338,0.008269338,0.007282885,0.007479303,178868253.52525365,999898968.5697184
2021-01-29,0.007477266,0.03289302,0.007334507,0.032591886,5223968798.893199,1927381273.9730592
2021-01-30,0.035787806,0.078227649,0.033729377,0.048121734,36977676753.96721,6696320216.497265
2021-01-31,0.046350748,0.049826102,0.022316197,0.028868617,15218718415.508768,4180269440.5352817
2021-02-01,0.028158535,0.044707935,0.027142503,0.038001546,8590345030.874676,4017074431.4847927
2021-02-02,0.037187769,0.043196606,0.033658986,0.035064304,10077183002.152033,4912299105.349228
2021-02-03,0.034656577,0.035113959,0.030063364,0.031672493,4310748071.889796,4153653578.587193
2021-02-04,0.0315055,0.038837724,0.031160543,0.037562248,2220357231.744905,4231723892.773744
2021-02-05,0.03720958,0.058188151,0.036065232,0.052723226,9226455490.265926,5915759924.077587
2021-02-06,0.053205975,0.053810789,0.043582635,0.046890018,10553254009.10698,5965080237.088436
2021-02-07,0.046988539,0.058947685,0.044906808,0.058036563,4828998005.563023,6476575066.418595
2021-02-08,0.057951927,0.085690405,0.054460461,0.080069714,10284861203.919107,8225094434.96819
2021-02-09,0.078994736,0.08314916,0.064619616,0.079029522,16767869429.264002,9707530828.350042
2021-02-10,0.07835501,0.08087228,0.070075434,0.0724689,11353195653.042467,9819048440.474504
2021-02-11,0.072770304,0.079224674,0.071691516,0.074055555,9991358184.449863,9523062439.906343
2021-02-12,0.07416788,0.075379665,0.07309638,0.073994525,8554665516.894464,9527837700.36573
2021-02-13,0.073791089,0.075321486,0.070320942,0.074134232,7312822661.110256,9336402979.065918
2021-02-14,0.073894873,0.074886423,0.072700338,0.073476099,6467467099.842964,9471182065.307848
2021-02-15,0.073419678,0.073713973,0.066405854,0.068052732,5829376703.602152,9093193016.257942
2021-02-16,0.068554979,0.073075331,0.06300072,0.064350098,6529040165.652617,8742847773.675344
2021-02-17,0.064327873,0.066601962,0.051409994,0.054090683,4056759583.6313815,7616563410.69593
2021-02-18,0.05382118,0.05545379,0.047974872,0.048986165,2240919983.69847,6768143081.621247
2021-02-19,0.049751475,0.062248891,0.049286617,0.059957205,2555207743.0657816,6889149104.263838
2021-02-20,0.059060032,0.059591704,0.054146708,0.055097081,3526481404.965072,7211557053.076744
2021-02-21,0.054583489,0.060401186,0.052982318,0.054798925,2522012576.821278,7168675359.682111
2021-02-22,0.054551038,0.058260558,0.053780466,0.056601919,2406361320.71613,7138674606.517188
2021-02-23,0.05533263,0.060707287,0.048224215,0.053888714,2803801095.314125,7104072503.860523
2021-02-24,0.05402763,0.05402763,0.04281672,0.047452977,2365198162.3528047,6194347385.76875
2021-02-25,0.04789603,0.060533221,0.046277353,0.057136599,3210219007.684259,6948721651.824148
2021-02-26,0.057054223,0.058525909,0.049967309,0.049967309,3150529888.4737787,7035076473.005455
2021-02-27,0.050051482,0.05216081,0.048896963,0.050313394,1905970359.8749385,6489266559.288028
2021-02-28,0.050767785,0.051475184,0.049014119,0.050477377,1385172745.9619255,6496441448.740111
2021-03-01,0.050460836,0.05049548,0.045288679,0.04851553,1268328868.2737982,6199832218.909058
2021-03-02,0.048699299,0.051122698,0.04757579,0.050872044,1349417335.6115158,6404587035.246577
2021-03-03,0.050885092,0.052177645,0.049406833,0.050575227,1346173091.8448744,6535272078.826307
2021-03-04,0.05059721,0.051938485,0.05024148,0.050936132,1102395090.6078455,6554704509.655895
2021-03-05,0.050927492,0.051298909,0.04772216,0.050715379,1018403516.094606,6465573752.137305
2021-03-06,0.049783056,0.051129646,0.048002292,0.049909024,1176132999.685762,6393615590.034509
2021-03-07,0.050008906,0.051811813,0.049163836,0.050849108,1276484878.93287,6523264835.049278
2021-03-08,0.050800765,0.051791849,0.050706207,0.051708163,959712907.8724182,6585619971.743308
2021-03-09,0.051835888,0.060823729,0.0516282,0.060823729,1925592053.078899,7197426886.831939
2021-03-10,0.062097764,0.062097764,0.056073938,0.057755393,2540316008.7226105,7495090193.822916
2021-03-11,0.057899128,0.058369319,0.054805575,0.056288444,1585307031.9234505,7277952283.032813
2021-03-12,0.056338335,0.056630002,0.054278854,0.05599854,1218780729.337306,7170219051.525361
2021-03-13,0.05599854,0.057293511,0.054345086,0.05511322,1164228358.9847078,7158993349.066937
2021-03-14,0.055236702,0.061800767,0.05462616,0.061800767,1111069275.3582482,7312062850.74212
2021-03-15,0.062399026,0.063233404,0.058964515,0.059144104,2438002438.6738544,7830782826.131328
2021-03-16,0.059002781,0.059887729,0.055482608,0.057081337,1625306063.6689286,7391162810.833338
2021-03-17,0.056902773,0.058767506,0.055696638,0.058384178,1360906368.8329484,7398421044.765891
2021-03-18,0.058507861,0.0587792,0.056804727,0.058168258,897654172.1660197,7452371023.988474
2021-03-19,0.058168258,0.058975085,0.057217505,0.057524704,748126006.8095212,7480716602.489186
2021-03-20,0.057407532,0.059715132,0.056806813,0.058386329,773539301.3654201,7506803974.617857
2021-03-21,0.058386329,0.060480195,0.058231467,0.05898572,697691234.7603679,7637819754.449776
2021-03-22,0.05898572,0.059527311,0.057064199,0.057379189,697843081.9801122,7468236183.939585
2021-03-23,0.057451383,0.057719323,0.055473127,0.055524938,523826411.5537171,7352986074.238767
2021-03-24,0.055524938,0.056159016,0.053320573,0.054066001,704054271.233366,7071281338.073475
2021-03-25,0.053810282,0.056384472,0.051728305,0.052063077,755288126.3369807,7032000566.091753
2021-03-26,0.051514188,0.052349729,0.049991273,0.051288204,992380753.069888,6606675213.398393
2021-03-27,0.051185274,0.053729417,0.051185274,0.053729417,759509695.3868434,6764626830.757067
2021-03-28,0.053741927,0.055703054,0.05341682,0.055362837,653464827.6547266,7020022777.343278
2021-03-29,0.055127465,0.055854549,0.05211033,0.054714017,674201206.7369787,7063995669.853727
2021-03-30,0.054719474,0.056293468,0.052217202,0.055154805,605077101.5096233,7083341643.223816
2021-03-31,0.055188308,0.056755634,0.052729001,0.055023934,715668662.1530123,7109575773.416511
2021-04-01,0.055023711,0.055700169,0.051871989,0.055012537,772694994.4578754,6986693067.932471
2021-04-02,0.055037285,0.070493506,0.052886401,0.062546532,2666384384.5458345,7576751289.996779
2021-04-03,0.063224025,0.063224025,0.05832494,0.058619495,4088800438.743211,7710443294.308222
2021-04-04,0.058619495,0.06042511,0.057082634,0.057082634,1331795139.769262,7641450611.61697
2021-04-05,0.056960364,0.059150493,0.056635889,0.058469601,1036338136.4245844,7483792210.353193
2021-04-06,0.058545185,0.061704841,0.05775321,0.06132462,1131986087.689606,7635850449.032092
2021-04-07,0.061707763,0.066532457,0.059928112,0.066532457,1901396415.212968,8026946839.843995
2021-04-08,0.066416557,0.067782709,0.058477257,0.060316932,3010974935.326821,8036972216.627975
2021-04-09,0.060020232,0.063115966,0.059768125,0.063115966,1555373274.6811657,7978152775.97756
2021-04-10,0.063115966,0.064787328,0.062271177,0.063152488,850324027.4407686,8154833274.415084
2021-04-11,0.063061082,0.065703835,0.062477436,0.064945384,894713514.7677827,8286592776.139162
2021-04-12,0.064975827,0.081785292,0.064617599,0.077486056,3682767341.2795353,9452471505.872038
2021-04-13,0.07727915,0.07774865,0.070769384,0.072534858,4326774081.921563,9500149541.701468
2021-04-14,0.072377629,0.097082746,0.072377629,0.096532116,3577357837.509141,10610616680.466553
2021-04-15,0.096047002,0.145885008,0.09522562,0.122685985,16267930774.041183,16322098984.5176
2021-04-16,0.124316429,0.191801441,0.124316429,0.185923651,15819955602.442911,18707873201.923405
2021-04-17,0.186801045,0.446847095,0.184322558,0.381173237,53465874253.49985,40546508108.64301
2021-04-18,0.379346565,0.385979428,0.242160048,0.292530955,50049337114.95521,39697297109.13613
2021-04-19,0.290634118,0.368014511,0.256865797,0.334481681,29014844337.50643,40815975002.31282
2021-04-20,0.339866562,0.449809836,0.327545971,0.421528347,31323499576.72028,50235480538.717415
2021-04-21,0.420888397,0.434594876,0.282365202,0.333272693,33211796626.81019,49376267417.86107
2021-04-22,0.326684053,0.351536571,0.304281161,0.315324772,22924906638.1657,41872379097.006966
2021-04-23,0.314525673,0.314668897,0.261533742,0.264660831,12129345928.487822,36881317914.26286
2021-04-24,0.263091437,0.270144293,0.172950187,0.251303951,16510012248.618408,29901014330.78439
